datadate	tic	conm	chng	mkt_excess	Price_tb	btm	mkvaltq
2012-12	ETP	ENERGY TRANSFER PARTNERS L P	-0.021873	-0.0258599999999999	0.00046	1.3433073610373394	12902482710.0
2013-03	ETP	ENERGY TRANSFER PARTNERS L P	0.058025	0.0442899999999999	0.0007099999999999	1.1349313893207542	15392119880.0
2013-06	ETP	ENERGY TRANSFER PARTNERS L P	0.039704	-0.0064499999999999	0.00035	0.8987082716022279	18674580540.0
2013-09	ETP	ENERGY TRANSFER PARTNERS L P	0.015604	0.0094499999999999	0.00015	0.8646903654063667	19589671260.0
2013-12	ETP	ENERGY TRANSFER PARTNERS L P	0.057053	0.0016699999999999	0.00073	0.8617258660776795	18901602750.0
2014-03	ETP	ENERGY TRANSFER PARTNERS L P	-0.031334	0.01834	0.00046	0.8925759832450817	17047288170.0
2014-06	ETP	ENERGY TRANSFER PARTNERS L P	0.029297	-0.00576	0.00046	0.8541201276359855	18463445000.0
2014-09	ETP	ENERGY TRANSFER PARTNERS L P	0.113838	0.00257	0.00023	0.8302072725453673	21836715480.0
2014-12	ETP	ENERGY TRANSFER PARTNERS L P	-0.002609	-0.01411	0.00041	0.8009963046108448	22820330000.0
2015-03	ETP	ENERGY TRANSFER PARTNERS L P	-0.06271	-0.02466	0.0003599999999999	1.096296294671016	18230473000.0
2015-06	ETP	ENERGY TRANSFER PARTNERS L P	-0.07167	-0.0218	0.0002	1.0348055256619568	26960621400.0
2015-09	ETP	ENERGY TRANSFER PARTNERS L P	-0.164225	0.00122	8e-05	1.2945138518714163	20943769710.0
2015-12	ETP	ENERGY TRANSFER PARTNERS L P	-0.117247	0.0233199999999999	0.00178	1.5994112578913566	16930604849.999998
2016-03	ETP	ENERGY TRANSFER PARTNERS L P	0.212598	0.04107	0.00213	1.629990218097709	16420343940.000002
2016-06	ETP	ENERGY TRANSFER PARTNERS L P	0.049917	0.0454399999999999	0.00266	1.3512439330102082	19797313680.0
2016-09	ETP	ENERGY TRANSFER PARTNERS L P	-0.07361	-0.02034	0.0028399999999999	1.3919833467930098	19370203000.0
2016-12	ETP	ENERGY TRANSFER PARTNERS L P	0.019647	0.0239799999999999	0.00502	1.3627570251155363	19500908460.0
2017-03	ETP	ENERGY TRANSFER PARTNERS L P	-0.034118	-0.01472	0.00762	1.4738275810064745	20189607240.0
2017-06	ETP	ENERGY TRANSFER PARTNER LP	-0.06296	-0.03551	0.0102099999999999	1.328320110518688	22160320970.0
2017-09	ETP	ENERGY TRANSFER PARTNER LP	-0.037875	-0.0219699999999999	0.01057	1.5327699549783105	20145227860.0
2017-12	ETP	ENERGY TRANSFER PARTNER LP	0.078868	0.0057899999999999	0.01391	1.650306832278785	20706452480.000004
2018-03	ETP	ENERGY TRANSFER PARTNER LP	-0.109281	-0.03035	0.01715	1.8064169642291856	18880469280.0
2018-06	ETP	ENERGY TRANSFER PARTNER LP	0.002633	0.0223	0.0192	1.5335471989489562	22207989440.0
2018-09	ETP	ENERGY TRANSFER PARTNER LP	-0.01286	-0.01579	0.02199	1.3354844663423355	25981582620.0
2000-03	EXPE	EXPEDIA INC	0.0625	-0.0727	0.0586	0.2498371210160995	942033750.0
2000-06	EXPE	EXPEDIA INC	-0.193878	-0.0501	0.0586	0.3148681421558432	658993312.5
2001-03	EXPE	EXPEDIA INC	-0.164	-0.09601	0.04291	0.3530959740759567	635934750.0
2001-06	EXPE	EXPEDIA INC	0.551781	-0.06962	0.03672	0.098793448777043	2338201600.0
2001-09	EXPE	EXPEDIA INC	-0.349839	-0.0442	0.0237	0.1881060404242205	1247971620.0
2001-12	EXPE	EXPEDIA INC	0.133724	-0.01236	0.01736	0.1160200828047516	2147050700.0
2002-03	EXPE	EXPEDIA INC	0.249374	0.0147299999999999	0.01807	0.2181000355780494	1474392240.0
2002-06	EXPE	EXPEDIA INC	-0.170769	-0.078	0.017	0.2792521762108904	1336752340.0
2002-09	EXPE	EXPEDIA INC	0.004163	-0.09051	0.01551	0.3786975908891959	1161100600.0
2002-12	EXPE	EXPEDIA INC	-0.127945	-0.00989	0.01219	0.3101300820945262	1567103702.8
2005-09	EXPE	EXPEDIA INC DE	-0.110063	-0.0237799999999999	0.0351799999999999	0.9271649546870488	6281136890.0
2005-12	EXPE	EXPEDIA INC DE	-0.037364	-0.04407	0.03997	0.7525373094226154	7714616840.0
2006-03	EXPE	EXPEDIA INC DE	0.068529	-0.04402	0.0459199999999999	0.9019469584105068	6567723240.0
2006-06	EXPE	EXPEDIA INC DE	0.054891	-0.03786	0.04976	1.2502108444409434	4708329020.0
2006-09	EXPE	EXPEDIA INC DE	-0.039216	-0.05201	0.04851	1.2221434878497182	4787009920.0
2006-12	EXPE	EXPEDIA INC DE	0.155299	-0.0279	0.0498	0.9296087802308944	6417802980.0
2007-03	EXPE	EXPEDIA INC DE	0.09031	-0.03507	0.05017	0.8338822369775037	6427327220.0
2007-06	EXPE	EXPEDIA INC DE	0.218893	-0.0695699999999999	0.0475699999999999	0.6725521212628225	8175161190.0
2007-09	EXPE	EXPEDIA INC DE	0.068007	0.0048799999999999	0.03672	0.6033314383303167	8129591280.0
2007-12	EXPE	EXPEDIA INC DE	-0.030061	-0.04378	0.03128	0.5947581856306802	8205042180.0
2008-03	EXPE	EXPEDIA INC DE	-0.045355	0.01706	0.01264	0.8671610474748551	5704139980.0
2008-06	EXPE	EXPEDIA INC DE	-0.242062	-0.0847999999999999	0.0172	1.0571349384172877	4795360380.0
2008-09	EXPE	EXPEDIA INC DE	-0.144394	-0.0252	0.0091	1.3089548707764738	3947759480.0
2008-12	EXPE	EXPEDIA INC DE	-0.019048	-0.00897	0.00127	1.1056818221495797	2153721760.0
2009-03	EXPE	EXPEDIA INC DE	0.139272	0.03342	0.00208	1.0069738286245151	2383935840.0
2009-06	EXPE	EXPEDIA INC DE	-0.127094	-0.00013	0.00193	0.6272252082192697	3969971180.0
2009-09	EXPE	EXPEDIA INC DE	0.039046	0.03133	0.00127	0.4184457615927374	6299855900.0
2009-12	EXPE	EXPEDIA INC DE	0.009812	-0.00721	0.00061	0.4049137471558841	6790893170.0
2010-03	EXPE	EXPEDIA INC DE	0.125	0.0341299999999999	0.00157	0.4045520087295821	6443836500.0
2010-06	EXPE	EXPEDIA INC DE	-0.128942	-0.0297699999999999	0.0017699999999999	0.5486926229298549	4859832060.0
2010-09	EXPE	EXPEDIA INC DE	0.234908	0.05218	0.00162	0.3906667971494846	7095187050.0
2010-12	EXPE	EXPEDIA INC DE	-0.047095	0.03703	0.00127	0.4392058224412256	6231026230.0
2011-03	EXPE	EXPEDIA INC DE	0.144512	0.01026	0.00094	0.4936161175426768	5609822900.0
2011-06	EXPE	EXPEDIA INC DE	0.034987	-0.0287	0.0002	0.4183735439876794	7203725100.0
2011-09	EXPE	EXPEDIA INC DE	-0.150445	-0.03725	0.00025	0.4845946802126843	6269198000.0
2011-12	EXPE	EXPEDIA INC DE	0.039207	0.024	0.0002	0.6576674754715363	3505064620.0
2012-03	EXPE	EXPEDIA INC DE	-0.015272	0.02949	0.0007099999999999	0.5498012807327709	3920505600.0
2012-06	EXPE	EXPEDIA INC DE	0.047505	0.03254	0.00086	0.3962824894688334	5909870010.0
2012-09	EXPE	EXPEDIA INC DE	0.126168	0.01016	0.00094	0.3486994847102708	7090085040.0
2012-12	EXPE	EXPEDIA INC DE	0.001617	-0.0258599999999999	0.00046	0.3173898526551321	7528243200.0
2013-03	EXPE	EXPEDIA INC DE	-0.058764	0.0442899999999999	0.0007099999999999	0.356951326196946	7354658205.0
2013-06	EXPE	EXPEDIA INC DE	0.045905	-0.0064499999999999	0.00035	0.3639855049702326	7406690550.0
2013-09	EXPE	EXPEDIA INC DE	0.107998	0.0094499999999999	0.00015	0.4313355207182024	6173783220.0
2013-12	EXPE	EXPEDIA INC DE	0.093735	0.0016699999999999	0.00073	0.3222508191306386	8142278760.0
2014-03	EXPE	EXPEDIA INC DE	-0.074876	0.01834	0.00046	0.3062381678687218	8480615000.0
2014-06	EXPE	EXPEDIA INC DE	0.074488	-0.00576	0.00046	0.2749663764062431	9017626200.0
2014-09	EXPE	EXPEDIA INC DE	0.020023	0.00257	0.00023	0.2531197649620789	9964934980.0
2014-12	EXPE	EXPEDIA INC DE	-0.02009	-0.01411	0.00041	0.2515731480083285	9753831120.0
2015-03	EXPE	EXPEDIA INC DE	0.027902	-0.02466	0.0003599999999999	0.218258098773871	10794357750.0
2015-06	EXPE	EXPEDIA INC DE	0.019485	-0.0218	0.0002	0.2148421888050097	12719373300.0
2015-09	EXPE	EXPEDIA INC DE	0.023393	0.00122	8e-05	0.223217899975948	13769854480.0
2015-12	EXPE	EXPEDIA INC DE	0.009666	0.0233199999999999	0.00178	0.3306079585998539	16902935500.0
2016-03	EXPE	EXPEDIA INC DE	0.037941	0.04107	0.00213	0.3634075063294177	14769075780.0
2016-06	EXPE	EXPEDIA INC DE	-0.044408	0.0454399999999999	0.00266	0.361097542861264	14541095900.0
2016-09	EXPE	EXPEDIA INC DE	0.069648	-0.02034	0.0028399999999999	0.3455359324032891	16008731600.0
2016-12	EXPE	EXPEDIA INC DE	-0.08682	0.0239799999999999	0.00502	0.3662186084606447	15545640960.0
2017-03	EXPE	EXPEDIA INC DE	0.062248	-0.01472	0.00762	0.3246310082806417	17432278050.0
2017-06	EXPE	EXPEDIA INC DE	0.035958	-0.03551	0.0102099999999999	0.2813098382258829	20696453550.0
2017-09	EXPE	EXPEDIA INC DE	-0.029792	-0.0219699999999999	0.01057	0.3107590165424549	20072720880.0
2017-12	EXPE	EXPEDIA INC DE	-0.022286	0.0057899999999999	0.01391	0.369629469782151	16640724030.0
2018-03	EXPE	EXPEDIA GROUP INC	0.052677	-0.03035	0.01715	0.382606845329061	15237573690.0
2018-06	EXPE	EXPEDIA GROUP INC	-0.00694	0.0223	0.0192	0.3389404083277266	16439468010.0
2018-09	EXPE	EXPEDIA GROUP INC	-0.000153	-0.01579	0.02199	0.3340434124751428	17800081600.0
2018-12	EXPE	EXPEDIA GROUP INC	-0.06739	-0.11841	0.0238099999999999	0.3707909612794506	15321301200.0
2019-03	EXPE	EXPEDIA GROUP INC	-0.032357	0.0126999999999999	0.024	0.3500730869522697	16176622000.0
2019-06	EXPE	EXPEDIA GROUP INC	0.156783	0.0270999999999999	0.021	0.3263762923991216	18187595540.0
2019-09	EXPE	EXPEDIA GROUP INC	0.033128	-0.0051499999999999	0.01825	0.306809700789277	18812964470.0
2019-12	EXPE	EXPEDIA GROUP INC	0.063742	0.0047399999999999	0.01556	0.3817441373721469	14541153240.0
2020-03	EXPE	EXPEDIA GROUP INC	-0.425979	-0.05992	0.00132	0.490816279007042	7621996580.0
2020-06	EXPE	EXPEDIA GROUP INC	0.034222	-0.00877	0.00147	0.3787946640822919	11153800200.0
2020-09	EXPE	EXPEDIA GROUP INC	-0.065818	-0.01946	0.00096	0.3317491884266488	12461221140.0
2020-12	EXPE	EXPEDIA GROUP INC	0.063539	0.0137099999999999	0.00079	0.22368916183525	17998189840.62
2000-03	F	FORD MOTOR CO DEL	0.103604	-0.0727	0.0586	0.5447889496350581	52165155000.0
2000-06	F	FORD MOTOR CO DEL	-0.077691	-0.0501	0.0586	0.5051796960033056	48780662000.0
2000-09	F	FORD MOTOR CO DEL	0.046512	-0.01869	0.06209	0.3813503942399874	47916562500.0
2000-12	F	FORD MOTOR CO DEL	0.03022	-0.02209	0.05869	0.4351785706459572	42782437500.0
2001-03	F	FORD MOTOR CO DEL	0.011147	-0.09601	0.04291	0.313054027116095	51329798080.0
2001-06	F	FORD MOTOR CO DEL	0.008214	-0.06962	0.03672	0.3186439115448115	43176723300.0
2001-09	F	FORD MOTOR CO DEL	-0.126824	-0.0442	0.0237	0.4424708680358726	30205378400.000004
2001-12	F	FORD MOTOR CO DEL	-0.170011	-0.01236	0.01736	0.2844964205446696	27367655400.0
2002-03	F	FORD MOTOR CO DEL	0.108199	0.0147299999999999	0.01807	0.2588324502174691	28663330250.0
2002-06	F	FORD MOTOR CO DEL	-0.093484	-0.078	0.017	0.3585930579484085	27870032000.0
2002-09	F	FORD MOTOR CO DEL	-0.167375	-0.09051	0.01551	0.5806691906653787	17169845000.000002
2002-12	F	FORD MOTOR CO DEL	-0.182777	-0.00989	0.01219	0.3406963669181633	16407571500.000002
2003-03	F	FORD MOTOR CO DEL	-0.096154	-0.01717	0.01127	0.5085375753791379	13237959840.0
2003-06	F	FORD MOTOR CO DEL	0.046667	-0.00187	0.00917	0.4180644995908915	19336729160.0
2003-09	F	FORD MOTOR CO DEL	-0.068339	-0.0142799999999999	0.0094799999999999	0.4628506626134551	18967240860.0
2003-12	F	FORD MOTOR CO DEL	0.212121	0.00733	0.00927	0.4370974513561312	28163056000.0
2004-03	F	FORD MOTOR CO DEL	-0.013091	-0.0152299999999999	0.00943	0.5701854334781724	23890473520.0
2004-06	F	FORD MOTOR CO DEL	0.053872	-0.0105	0.0128	0.5208420476547492	27543859150.0
2004-09	F	FORD MOTOR CO DEL	-0.004252	-0.04655	0.01695	0.6021922821767342	24713036750.0
2004-12	F	FORD MOTOR CO DEL	0.03244	0.0155299999999999	0.02207	0.6571888798713968	25749066240.0
2005-03	F	FORD MOTOR CO DEL	-0.104348	-0.03776	0.02766	0.8282290367447974	19941343840.0
2005-06	F	FORD MOTOR CO DEL	0.026052	-0.05211	0.03101	0.8283254184371752	18119690240.0
2005-09	F	FORD MOTOR CO DEL	-0.011033	-0.0237799999999999	0.0351799999999999	0.8561686574474425	17572472280.0
2005-12	F	FORD MOTOR CO DEL	-0.050431	-0.04407	0.03997	1.0558376600155177	13793787200.0
2006-03	F	FORD MOTOR CO DEL	-0.001255	-0.04402	0.0459199999999999	0.9387331889208612	14274556560.0
2006-06	F	FORD MOTOR CO DEL	-0.032123	-0.03786	0.04976	1.265934491757563	12509336070.0
2006-09	F	FORD MOTOR CO DEL	-0.033453	-0.05201	0.04851	0.6950202221726307	14644178220.0
2006-12	F	FORD MOTOR CO DEL	-0.076261	-0.0279	0.0498	-0.168894479330334	13653495420.0
2007-03	F	FORD MOTOR CO DEL	-0.002528	-0.03507	0.05017	-0.1792932314250365	14373102540.0
2007-06	F	FORD MOTOR CO DEL	0.129496	-0.0695699999999999	0.0475699999999999	-0.040777845751024	17043568320.0
2007-09	F	FORD MOTOR CO DEL	0.087068	0.0048799999999999	0.03672	0.1484554745263474	17224019580.0
2007-12	F	FORD MOTOR CO DEL	-0.103862	-0.04378	0.03128	0.5135941167729078	13724845690.0
2008-03	F	FORD MOTOR CO DEL	-0.124043	0.01706	0.01264	0.7019523556283616	12218778000.0
2008-06	F	FORD MOTOR CO DEL	-0.292647	-0.0847999999999999	0.0172	-0.0214493192401653	10443221880.0
2008-09	F	FORD MOTOR CO DEL	0.165919	-0.0252	0.0091	-0.046617428829145	11390589600.0
2008-12	F	FORD MOTOR CO DEL	-0.148699	-0.00897	0.00127	-3.036042052211683	5308226870.0
2009-03	F	FORD MOTOR CO DEL	0.315	0.03342	0.00208	-2.6853768116195	6135824190.0
2009-06	F	FORD MOTOR CO DEL	0.055652	-0.00013	0.00193	-0.500117997154166	18831555860.0
2009-09	F	FORD MOTOR CO DEL	-0.051316	0.03133	0.00127	-0.3200576476388573	22714657980.0
2009-12	F	FORD MOTOR CO DEL	0.124859	-0.00721	0.00061	-0.2013133105641747	32362490000.0
2010-03	F	FORD MOTOR CO DEL	0.070698	0.0341299999999999	0.00157	-0.129507101125294	41982253890.0
2010-06	F	FORD MOTOR CO DEL	-0.140665	-0.0297699999999999	0.0017699999999999	-0.1053112175898229	33624148320.0
2010-09	F	FORD MOTOR CO DEL	0.084626	0.05218	0.00162	-0.0422022429624805	41230036080.0
2010-12	F	FORD MOTOR CO DEL	0.053325	0.03703	0.00127	-0.0112402293315137	57116272370.0
2011-03	F	FORD MOTOR CO DEL	-0.009302	0.01026	0.00094	0.0445397535422533	55343817690.0
2011-06	F	FORD MOTOR CO DEL	-0.075737	-0.0287	0.0002	0.1040857609222441	51399922070.0
2011-09	F	FORD MOTOR CO DEL	-0.130396	-0.03725	0.00025	0.1671140438946068	36059207590.0
2011-12	F	FORD MOTOR CO DEL	0.015094	0.024	0.0002	0.3755852540836162	40126708480.0
2012-03	F	FORD MOTOR CO DEL	0.007674	0.02949	0.0007099999999999	0.3578302710069196	46530440125.0
2012-06	F	FORD MOTOR CO DEL	-0.091856	0.03254	0.00086	0.4754800401342571	35919488850.0
2012-09	F	FORD MOTOR CO DEL	0.055674	0.01016	0.00094	0.5203848386287483	36907301240.0
2012-12	F	FORD MOTOR CO DEL	0.131004	-0.0258599999999999	0.00046	0.3366116076275063	48456439500.0
2013-03	F	FORD MOTOR CO DEL	0.042823	0.0442899999999999	0.0007099999999999	0.3540141957307691	50738078350.0
2013-06	F	FORD MOTOR CO DEL	-0.013393	-0.0064499999999999	0.00035	0.3273460471488241	59719676380.0
2013-09	F	FORD MOTOR CO DEL	0.042001	0.0094499999999999	0.00015	0.3192888236461926	65266925920.00001
2013-12	F	FORD MOTOR CO DEL	-0.096604	0.0016699999999999	0.00073	0.4475031135300584	59769416550.0
2014-03	F	FORD MOTOR CO DEL	0.013645	0.01834	0.00046	0.4481627408416462	60553896000.0
2014-06	F	FORD MOTOR CO DEL	0.048662	-0.00576	0.00046	0.4054305950106642	66951040039.99999
2014-09	F	FORD MOTOR CO DEL	-0.150488	0.00257	0.00023	0.4706426127705186	56314492740.0
2014-12	F	FORD MOTOR CO DEL	-0.014622	-0.01411	0.00041	0.4299099966668911	58556442500.0
2015-03	F	FORD MOTOR CO DEL	-0.01224	-0.02466	0.0003599999999999	0.3977578079245895	63010705260.0
2015-06	F	FORD MOTOR CO DEL	-0.010547	-0.0218	0.0002	0.4512801924279489	58606605040.0
2015-09	F	FORD MOTOR CO DEL	-0.021629	0.00122	8e-05	0.5214997133164153	52882100020.0
2015-12	F	FORD MOTOR CO DEL	-0.016748	0.0233199999999999	0.00178	0.5235098548901149	54919692020.0
2016-03	F	FORD MOTOR CO DEL	0.079137	0.04107	0.00213	0.5627879373538013	52801416000.0
2016-06	F	FORD MOTOR CO DEL	-0.068199	0.0454399999999999	0.00266	0.6371115427489313	49047926310.0
2016-09	F	FORD MOTOR CO DEL	-0.042064	-0.02034	0.0028399999999999	0.6707806573930813	47101835230.0
2016-12	F	FORD MOTOR CO DEL	0.014214	0.0239799999999999	0.00502	0.6185452267918148	47341728190.0
2017-03	F	FORD MOTOR CO DEL	-0.071029	-0.01472	0.00762	0.6765105309501059	45436099800.0
2017-06	F	FORD MOTOR CO DEL	0.006295	-0.03551	0.0102099999999999	0.7393708253278488	43765589460.0
2017-09	F	FORD MOTOR CO DEL	0.085222	-0.0219699999999999	0.01057	0.7144416096853384	46693808910.0
2017-12	F	FORD MOTOR CO DEL	-0.002396	0.0057899999999999	0.01391	0.7185848385227553	48729110500.0
2018-03	F	FORD MOTOR CO DEL	0.044298	-0.03035	0.01715	0.8449179804670245	43239700000.0
2018-06	F	FORD MOTOR CO DEL	-0.041558	0.0223	0.0192	0.8439591933876534	43329109140.0
2018-09	F	FORD MOTOR CO DEL	-0.024262	-0.01579	0.02199	1.0139569021923855	36212584500.0
2018-12	F	FORD MOTOR CO DEL	-0.187035	-0.11841	0.0238099999999999	1.206667075480092	29888940150.0
2019-03	F	FORD MOTOR CO DEL	0.00114	0.0126999999999999	0.024	1.0628701465485382	34405896260.0
2019-06	F	FORD MOTOR CO DEL	0.07458	0.0270999999999999	0.021	0.9014114948058676	40088239620.0
2019-09	F	FORD MOTOR CO DEL	-0.001091	-0.0051499999999999	0.01825	0.9857663891003832	35897957560.0
2019-12	F	FORD MOTOR CO DEL	0.02649	0.0047399999999999	0.01556	0.917585256351658	36214618500.0
2020-03	F	FORD MOTOR CO DEL	-0.306035	-0.05992	0.00132	1.578975625117529	18808396740.0
2020-06	F	FORD MOTOR CO DEL	0.064799	-0.00877	0.00147	1.299178515298237	23749623040.0
2020-09	F	FORD MOTOR CO DEL	-0.02346	-0.01946	0.00096	1.2742372315678978	26024196420.0
2020-12	F	FORD MOTOR CO DEL	-0.031938	0.0137099999999999	0.00079	0.8970354297915436	34347584250.0
2006-12	FACE	PHYSICIANS FORMULA HOLDINGS INC	0.020754	-0.0279	0.0498	0.2379817974768409	258725670.00000003
2007-03	FACE	PHYSICIANS FORMULA HOLDINGS INC	-0.066733	-0.03507	0.05017	0.2522763976326925	262941760.0
2007-06	FACE	PHYSICIANS FORMULA HOLDINGS INC	-0.09104	-0.0695699999999999	0.0475699999999999	0.3029697321360997	219002075.0
2007-09	FACE	PHYSICIANS FORMULA HOLDINGS INC	0.159091	0.0048799999999999	0.03672	0.4051381199965551	165346080.0
2007-12	FACE	PHYSICIANS FORMULA HOLDINGS INC	-0.08404	-0.04378	0.03128	0.4326393904997765	167460480.0
2008-03	FACE	PHYSICIANS FORMULA HOLDINGS INC	0.13198	0.01706	0.01264	0.621045693082158	125736320.0
2008-06	FACE	PHYSICIANS FORMULA HOLDINGS INC	-0.066866	-0.0847999999999999	0.0172	0.582408177387145	131797600.0
2008-09	FACE	PHYSICIANS FORMULA HOLDINGS INC	0.010187	-0.0252	0.0091	0.9349884532126104	82966800.0
2008-12	FACE	PHYSICIANS FORMULA HOLDINGS INC	-0.057432	-0.00897	0.00127	1.361172951409761	37879830.0
2009-03	FACE	PHYSICIANS FORMULA HOLDINGS INC	-0.162393	0.03342	0.00208	1.884602261026676	26610920.0
2009-06	FACE	PHYSICIANS FORMULA HOLDINGS INC	0.342857	-0.00013	0.00193	1.9959137663801607	25549200.0
2009-09	FACE	PHYSICIANS FORMULA HOLDINGS INC	0.12	0.03133	0.00127	1.3389834962682643	38052000.0
2009-12	FACE	PHYSICIANS FORMULA HOLDINGS INC	0.29717	-0.00721	0.00061	1.3049702321225505	37372500.0
2010-03	FACE	PHYSICIANS FORMULA HOLDINGS INC	0.16268	0.0341299999999999	0.00157	1.501588253284762	33023700.000000004
2010-06	FACE	PHYSICIANS FORMULA HOLDINGS INC	-0.164103	-0.0297699999999999	0.0017699999999999	1.1784874298586565	44303400.0
2010-09	FACE	PHYSICIANS FORMULA HOLDINGS INC	-0.028571	0.05218	0.00162	1.2449802094004143	41585400.0
2010-12	FACE	PHYSICIANS FORMULA HOLDINGS INC	0.08046	0.03703	0.00127	1.001557778717142	51098400.0
2011-03	FACE	PHYSICIANS FORMULA HOLDINGS INC	0.228947	0.01026	0.00094	0.8168873384353338	63465300.0
2011-06	FACE	PHYSICIANS FORMULA HOLDINGS INC	-0.130435	-0.0287	0.0002	0.9499669263560194	54424000.0
2011-09	FACE	PHYSICIANS FORMULA HOLDINGS INC	-0.188791	-0.03725	0.00025	1.3732711504282868	37416500.0
2011-12	FACE	PHYSICIANS FORMULA HOLDINGS INC	-0.093484	0.024	0.0002	1.159073506891271	43881600.0
2012-03	FACE	PHYSICIANS FORMULA HOLDINGS INC	0.031034	0.02949	0.0007099999999999	1.307379395134905	41001870.0
2012-06	FACE	PHYSICIANS FORMULA HOLDINGS INC	0.108974	0.03254	0.00086	1.173246432122761	47446980.0
2012-09	FACE	PHYSICIANS FORMULA HOLDINGS INC	0.143192	0.01016	0.00094	0.8150666040997688	66787180.0
2000-03	FARM	FARMER BROTHERS CO	0.11875	-0.0727	0.0586	0.921466919263756	330434000.0
2000-06	FARM	FARMER BROTHERS CO	0.047904	-0.0501	0.0586	0.9289808633733868	337050000.0
2000-09	FARM	FARMER BROTHERS CO	0.044614	-0.01869	0.06209	0.9285998615437866	346680000.0
2000-12	FARM	FARMER BROTHERS CO	0.077922	-0.02209	0.05869	0.8316881232093483	399645000.0
2001-03	FARM	FARMER BROTHERS CO	0.066685	-0.09601	0.04291	0.7410445983470545	460193625.0
2001-06	FARM	FARMER BROTHERS CO	0.063927	-0.06962	0.03672	0.7733522299323912	448758000.0
2001-09	FARM	FARMER BROTHERS CO	-0.047619	-0.0442	0.0237	0.8350325686774285	423720000.0
2001-12	FARM	FARMER BROTHERS CO	0.162281	-0.01236	0.01736	0.7089558964713258	510390000.0
2002-03	FARM	FARMER BROTHERS CO	0.049896	0.0147299999999999	0.01807	0.628964765635442	583578000.0
2002-06	FARM	FARMER BROTHERS CO	0.060731	-0.078	0.017	0.5339282513899385	698695000.74
2002-09	FARM	FARMER BROTHERS CO	-0.053851	-0.09051	0.01551	0.6023798514753194	625953871.26
2002-12	FARM	FARMER BROTHERS CO	-0.003258	-0.00989	0.01219	0.618084330587733	595134000.0
2003-03	FARM	FARMER BROTHERS CO	0.001762	-0.01717	0.01127	0.6194578306763386	591359059.26
2003-06	FARM	FARMER BROTHERS CO	0.053696	-0.00187	0.00917	0.5648974769774942	653472559.26
2003-09	FARM	FARMER BROTHERS CO	-0.083042	-0.0142799999999999	0.0094799999999999	0.6022423416407062	616320000.0
2003-12	FARM	FARMER BROTHERS CO	-0.01875	0.00733	0.00927	0.5607887265870954	465662000.0
2004-03	FARM	FARMER BROTHERS CO	0.107726	-0.0152299999999999	0.00943	0.461180210060807	578880000.0
2004-06	FARM	FARMER BROTHERS CO	-0.069372	-0.0105	0.0128	0.6253254029025562	431292250.0
2004-09	FARM	FARMER BROTHERS CO	0.0692	-0.04655	0.01695	0.6315537146710466	429684750.0
2004-12	FARM	FARMER BROTHERS CO	-0.087349	0.0155299999999999	0.02207	0.6861016583773464	389658000.0
2005-03	FARM	FARMER BROTHERS CO	-0.04008	-0.03776	0.02766	0.6975808205924083	384996250.0
2005-06	FARM	FARMER BROTHERS CO	-0.0725	-0.05211	0.03101	0.7402575807752017	357829500.0
2005-09	FARM	FARMER BROTHERS CO	-0.035817	-0.0237799999999999	0.0351799999999999	0.8127269940233413	324554250.0
2005-12	FARM	FARMER BROTHERS CO	-0.050565	-0.04407	0.03997	0.8598332853528814	310890500.0
2006-03	FARM	FARMER BROTHERS CO	0.025287	-0.04402	0.0459199999999999	0.7518484681530662	358472500.0
2006-06	FARM	FARMER BROTHERS CO	0.069561	-0.03786	0.04976	0.7725060687620873	348506000.0
2006-09	FARM	FARMER BROTHERS CO	-0.029301	-0.05201	0.04851	0.8172590446740493	330180500.0
2006-12	FARM	FARMER BROTHERS CO	0.016183	-0.0279	0.0498	0.7937966426404333	343201250.0
2007-03	FARM	FARMER BROTHERS CO	0.067231	-0.03507	0.05017	0.7508718082227445	364902500.0
2007-06	FARM	FARMER BROTHERS CO	0.017079	-0.0695699999999999	0.0475699999999999	0.7318104691813465	363777250.0
2007-09	FARM	FARMER BROTHERS CO	0.081739	0.0048799999999999	0.03672	0.6619868682272106	399946000.0
2007-12	FARM	FARMER BROTHERS CO	0.0	-0.04378	0.03128	0.7152396369508144	369564250.0
