datadate	tic	conm	prccd	cshoc	mkvaltq
2019-03-29	CCL	CARNIVAL CORP	50.72	526851000.0	26721882720.0
2019-06-28	CCL	CARNIVAL CORP	46.55	526851000.0	24524914050.0
2019-09-30	CCL	CARNIVAL CORP	43.71	526851000.0	23028657210.0
2019-12-31	CCL	CARNIVAL CORP	50.83	526851000.0	26779836330.0
2020-03-31	CCL	CARNIVAL CORP	13.17	527659000.0	6949269030.0
2020-06-30	CCL	CARNIVAL CORP	16.42	599693000.0	9846959060.000002
2020-09-30	CCL	CARNIVAL CORP	15.18	600663000.0	9118064340.0
2020-12-31	CCL	CARNIVAL CORP	21.66	777995000.0	16851371700.0
2000-03-31	CCOM	COLONIAL COMMERCIAL CORP	4.1875	1524000.0	6381750.0
2000-06-30	CCOM	COLONIAL COMMERCIAL CORP	6.0	1529000.0	9174000.0
2000-09-29	CCOM	COLONIAL COMMERCIAL CORP	6.15625	1572000.0	9677625.0
2000-12-29	CCOM	COLONIAL COMMERCIAL CORP	3.1875	1602000.0	5106375.0
2001-03-30	CCOM	COLONIAL COMMERCIAL CORP	1.5	1602000.0	2403000.0
2001-06-29	CCOM	COLONIAL COMMERCIAL CORP	1.69	1604000.0	2710760.0
2001-09-28	CCOM	COLONIAL COMMERCIAL CORP	1.16	1604000.0	1860639.9999999998
2001-12-31	CCOM	COLONIAL COMMERCIAL CORP	0.73	1604000.0	1170920.0
2002-03-28	CCOM	COLONIAL COMMERCIAL CORP	0.49	1604000.0	785960.0
2002-06-28	CCOM	COLONIAL COMMERCIAL CORP		1604000.0	1507760.0
2000-03-31	CCU	CLEAR CHANNEL COMMUNICATIONS INC	69.0625	338870000.0	23403209375.0
2000-06-30	CCU	CLEAR CHANNEL COMMUNICATIONS INC	75.0	338918000.0	25418850000.0
2000-09-29	CCU	CLEAR CHANNEL COMMUNICATIONS INC	56.5	584952000.0	33049788000.0
2000-12-29	CCU	CLEAR CHANNEL COMMUNICATIONS INC	48.4375	584952000.0	28333612500.0
2001-03-30	CCU	CLEAR CHANNEL COMMUNICATIONS INC	54.45	587320000.0	31979574000.0
2001-06-29	CCU	CLEAR CHANNEL COMMUNICATIONS INC	62.7	587510000.0	36836877000.0
2001-09-28	CCU	CLEAR CHANNEL COMMUNICATIONS INC	39.75	592209000.0	23540307750.0
2001-12-31	CCU	CLEAR CHANNEL COMMUNICATIONS INC	50.91	597814000.0	30434710739.999996
2002-03-28	CCU	CLEAR CHANNEL COMMUNICATIONS INC	51.41	599519000.0	30821271789.999996
2002-06-28	CCU	CLEAR CHANNEL COMMUNICATIONS INC	32.02	612444000.0	19610456880.000004
2002-09-30	CCU	CLEAR CHANNEL COMMUNICATIONS INC	34.75	612444000.0	21282429000.0
2002-12-31	CCU	CLEAR CHANNEL COMMUNICATIONS INC	37.29	612729000.0	22848664410.0
2003-03-31	CCU	CLEAR CHANNEL COMMUNICATIONS INC	33.92	613847000.0	20821690240.0
2003-06-30	CCU	CLEAR CHANNEL COMMUNICATIONS INC	42.39	614135000.0	26033182650.0
2003-09-30	CCU	CLEAR CHANNEL COMMUNICATIONS INC	38.3	614908000.0	23550976400.0
2003-12-31	CCU	CLEAR CHANNEL COMMUNICATIONS INC	46.83	615581000.0	28827658230.0
2004-03-31	CCU	CLEAR CHANNEL COMMUNICATIONS INC	42.35	616658000.0	26115466300.0
2004-06-30	CCU	CLEAR CHANNEL COMMUNICATIONS INC	36.95	614290000.0	22698015500.0
2004-09-30	CCU	CLEAR CHANNEL COMMUNICATIONS INC	31.17	590027000.0	18391141590.0
2004-12-31	CCU	CLEAR CHANNEL COMMUNICATIONS INC	33.49	573539000.0	19207821110.0
2005-03-31	CCU	CLEAR CHANNEL COMMUNICATIONS INC	34.47	560711000.0	19327708170.0
2005-06-30	CCU	CLEAR CHANNEL COMMUNICATIONS INC	30.93	548155000.0	16954434150.0
2005-09-30	CCU	CLEAR CHANNEL COMMUNICATIONS INC	32.89	542643000.0	17847528270.0
2005-12-30	CCU	CLEAR CHANNEL COMMUNICATIONS INC	31.45	540524000.0	16999479800.0
2006-03-31	CCU	CLEAR CHANNEL COMMUNICATIONS INC	29.01	512652000.0	14872034520.0
2006-06-30	CCU	CLEAR CHANNEL COMMUNICATIONS INC	30.95	503262000.0	15575958900.0
2006-09-29	CCU	CLEAR CHANNEL COMMUNICATIONS INC	28.85	496297000.0	14318168450.0
2006-12-29	CCU	CLEAR CHANNEL COMMUNICATIONS INC	35.54	493883000.0	17552601820.0
2007-03-30	CCU	CLEAR CHANNEL COMMUNICATIONS INC	35.04	493903000.0	17306361120.0
2007-06-29	CCU	CLEAR CHANNEL COMMUNICATIONS INC	37.82	496373000.0	18772826860.0
2007-09-28	CCU	CLEAR CHANNEL COMMUNICATIONS INC	37.44	497933000.0	18642611520.0
2007-12-31	CCU	CLEAR CHANNEL COMMUNICATIONS INC	34.52	497920000.0	17188198400.0
2008-03-31	CCU	CLEAR CHANNEL COMMUNICATIONS INC	29.22	497879000.0	14548024380.0
2008-06-30	CCU	CLEAR CHANNEL COMMUNICATIONS INC	35.2	497884000.0	17525516800.0
2008-09-30	CCU	COMPANIA CERVECERIAS UNIDAS S A	32.11	4816000.0	154641760.0
2008-12-31	CCU	COMPANIA CERVECERIAS UNIDAS S A	26.26	4986000.0	130932360.00000001
2009-03-31	CCU	COMPANIA CERVECERIAS UNIDAS S A	28.1	5928000.0	166576800.0
2009-06-30	CCU	COMPANIA CERVECERIAS UNIDAS S A	35.0	5928000.0	207480000.0
2009-09-30	CCU	COMPANIA CERVECERIAS UNIDAS S A	34.25	5928000.0	203034000.0
2009-12-31	CCU	COMPANIA CERVECERIAS UNIDAS S A	39.02	5928000.0	231310560.00000003
2010-03-31	CCU	COMPANIA CERVECERIAS UNIDAS S A	37.51	5928000.0	222359280.0
2010-06-30	CCU	COMPANIA CERVECERIAS UNIDAS S A	43.09	5928000.0	255437520.00000003
2010-09-30	CCU	COMPANIA CERVECERIAS UNIDAS S A	55.65	5928000.0	329893200.0
2010-12-31	CCU	COMPANIA CERVECERIAS UNIDAS S A	60.35	5928000.0	357754800.0
2011-03-31	CCU	COMPANIA CERVECERIAS UNIDAS S A	59.1	5928000.0	350344800.0
2011-06-30	CCU	COMPANIA CERVECERIAS UNIDAS S A	58.79	5928000.0	348507120.0
2011-09-30	CCU	COMPANIA CERVECERIAS UNIDAS S A	51.65	5928000.0	306181200.0
2011-12-30	CCU	COMPANIA CERVECERIAS UNIDAS S A	63.1	5928000.0	374056800.0
2012-03-30	CCU	COMPANIA CERVECERIAS UNIDAS S A	78.69	5928000.0	466474320.0
2012-06-29	CCU	COMPANIA CERVECERIAS UNIDAS S A	62.36	5928000.0	369670080.0
2012-09-28	CCU	COMPANIA CERVECERIAS UNIDAS S A	71.33	5928000.0	422844240.0
2012-12-31	CCU	COMPANIA CERVECERIAS UNIDAS S A	31.63	14820000.0	468756600.0
2013-03-28	CCU	COMPANIA CERVECERIAS UNIDAS S A	33.08	14820000.0	490245600.0
2013-06-28	CCU	COMPANIA CERVECERIAS UNIDAS S A	28.61	14820000.0	424000200.0
2013-09-30	CCU	COMPANIA CERVECERIAS UNIDAS S A	26.61	14820000.0	394360200.0
2013-12-31	CCU	COMPANIA CERVECERIAS UNIDAS S A	24.11	14820000.0	357310200.0
2014-03-31	CCU	COMPANIA CERVECERIAS UNIDAS S A	22.38	14820000.0	331671600.0
2014-06-30	CCU	COMPANIA CERVECERIAS UNIDAS S A	23.42	14820000.0	347084400.0
2014-09-30	CCU	COMPANIA CERVECERIAS UNIDAS S A	22.03	14820000.0	326484600.0
2014-12-31	CCU	COMPANIA CERVECERIAS UNIDAS S A	18.55	14820000.0	274911000.0
2015-03-31	CCU	COMPANIA CERVECERIAS UNIDAS S A	20.76	14820000.0	307663200.0
2015-06-30	CCU	COMPANIA CERVECERIAS UNIDAS S A	21.18	14820000.0	313887600.0
2015-09-30	CCU	COMPANIA CERVECERIAS UNIDAS S A	22.15	14820000.0	328263000.0
2015-12-31	CCU	COMPANIA CERVECERIAS UNIDAS S A	21.66	14820000.0	321001200.0
2016-03-31	CCU	COMPANIA CERVECERIAS UNIDAS S A	22.45	14820000.0	332709000.0
2016-06-30	CCU	COMPANIA CERVECERIAS UNIDAS S A	23.34	14820000.0	345898800.0
2016-09-30	CCU	COMPANIA CERVECERIAS UNIDAS S A	20.19	14820000.0	299215800.0
2016-12-30	CCU	COMPANIA CERVECERIAS UNIDAS S A	20.98	14820000.0	310923600.0
2017-03-31	CCU	COMPANIA CERVECERIAS UNIDAS S A	25.27	14820000.0	374501400.0
2017-06-30	CCU	COMPANIA CERVECERIAS UNIDAS S A	26.24	14820000.0	388876800.0
2017-09-29	CCU	COMPANIA CERVECERIAS UNIDAS S A	26.93	14820000.0	399102600.0
2017-12-29	CCU	COMPANIA CERVECERIAS UNIDAS S A	29.58	14820000.0	438375600.0
2018-03-29	CCU	COMPANIA CERVECERIAS UNIDAS S A	29.41	14820000.0	435856200.0
2018-06-29	CCU	COMPANIA CERVECERIAS UNIDAS S A	24.94	14820000.0	369610800.0
2018-09-28	CCU	COMPANIA CERVECERIAS UNIDAS S A	27.9	14820000.0	413478000.0
2018-12-31	CCU	COMPANIA CERVECERIAS UNIDAS S A	25.13	14820000.0	372426600.0
2019-03-29	CCU	COMPANIA CERVECERIAS UNIDAS S A	29.46	14820000.0	436597200.0
2019-06-28	CCU	COMPANIA CERVECERIAS UNIDAS S A	28.25	14820000.0	418665000.0
2019-09-30	CCU	COMPANIA CERVECERIAS UNIDAS S A	22.19	14820000.0	328855800.0
2019-12-31	CCU	COMPANIA CERVECERIAS UNIDAS S A	18.97	14820000.0	281135400.0
2020-03-31	CCU	COMPANIA CERVECERIAS UNIDAS S A	13.38	14820000.0	198291600.0
2020-06-30	CCU	COMPANIA CERVECERIAS UNIDAS S A	14.32	14820000.0	212222400.0
2020-09-30	CCU	COMPANIA CERVECERIAS UNIDAS S A	12.97	14820000.0	192215400.0
2020-12-31	CCU	COMPANIA CERVECERIAS UNIDAS S A	14.7	14820000.0	217854000.0
2000-03-31	CD	CENDANT CORP	18.5	725692000.0	13425302000.0
2000-06-30	CD	CENDANT CORP	14.0	721045000.0	10094630000.0
2000-09-29	CD	CENDANT CORP	10.875	726196000.0	7897381500.0
2000-12-29	CD	CENDANT CORP	9.625	728704000.0	7013776000.0
2001-03-30	CD	CENDANT CORP	14.59	768958000.0	11219097220.0
2001-06-29	CD	CENDANT CORP	19.5	851817000.0	16610431500.0
2001-09-28	CD	CENDANT CORP	12.8	858063000.0	10983206400.0
2001-12-31	CD	CENDANT CORP	19.61	981499000.0	19247195390.0
2002-03-28	CD	CENDANT CORP	19.2	982020000.0	18854784000.0
2002-06-28	CD	CENDANT CORP	15.88	1087623000.0	17271453240.0
2002-09-30	CD	CENDANT CORP	10.76	1040187000.0	11192412120.0
2002-12-31	CD	CENDANT CORP	10.48	1036489000.0	10862404720.0
2003-03-31	CD	CENDANT CORP	12.7	1023013000.0	12992265100.0
2003-06-30	CD	CENDANT CORP	18.32	1018519000.0	18659268080.0
2003-09-30	CD	CENDANT CORP	18.69	1013773000.0	18947417370.0
2003-12-31	CD	CENDANT CORP	22.27	1013211000.0	22564208970.0
2004-03-31	CD	CENDANT CORP	24.39	1030096000.0	25124041440.0
2004-06-30	CD	CENDANT CORP	24.48	1019974000.0	24968963520.0
2004-09-30	CD	CENDANT CORP	21.6	1017694000.0	21982190400.0
2004-12-31	CD	CENDANT CORP	23.38	1052839000.0	24615375820.0
2005-03-31	CD	CENDANT CORP	20.54	1055173000.0	21673253420.0
2005-06-30	CD	CENDANT CORP	22.37	1051565000.0	23523509050.0
2005-09-30	CD	CENDANT CORP	20.64	1046324000.0	21596127360.0
2005-12-30	CD	CENDANT CORP	17.25	1024378000.0	17670520500.0
2006-03-31	CD	CENDANT CORP	17.35	1008184000.0	17491992400.0
2006-06-30	CD	CENDANT CORP	16.29	1000238000.0	16293877020.0
2020-09-30	CD	CHINDATA GROUP HOLDINGS LTD	16.23	40000000.0	649200000.0
2020-12-31	CD	CHINDATA GROUP HOLDINGS LTD	23.96	40000000.0	958400000.0
2000-03-31	CDB	CANANDAIGUA BRANDS	-47.03125	3137000.0	-147537031.25
2000-03-31	CDB	CANANDAIGUA BRANDS	51.0	14985000.0	764235000.0
2000-06-30	CDB	CANANDAIGUA BRANDS	-50.0	3092000.0	-154600000.0
2000-06-30	CDB	CANANDAIGUA BRANDS	50.4375	15173000.0	765288187.5
2000-03-31	CECO	CAREER EDUCATION CORP	35.0	7951000.0	278285000.0
2000-06-30	CECO	CAREER EDUCATION CORP	48.5	7959000.0	386011500.0
2000-09-29	CECO	CAREER EDUCATION CORP	44.5	20292000.0	902994000.0
2000-12-29	CECO	CAREER EDUCATION CORP	39.125	20324000.0	795176500.0
2001-03-30	CECO	CAREER EDUCATION CORP	50.25	21753000.0	1093088250.0
2001-06-29	CECO	CAREER EDUCATION CORP	59.9	21845000.0	1308515500.0
2001-09-28	CECO	CAREER EDUCATION CORP	55.0	21976000.0	1208680000.0
2001-12-31	CECO	CAREER EDUCATION CORP	34.28	44698000.0	1532247440.0
2002-03-28	CECO	CAREER EDUCATION CORP	39.6	44980000.0	1781208000.0
2002-06-28	CECO	CAREER EDUCATION CORP	45.0	45370000.0	2041650000.0
2002-09-30	CECO	CAREER EDUCATION CORP	48.008	45977000.0	2207263816.0
2002-12-31	CECO	CAREER EDUCATION CORP	40.0	46030000.0	1841200000.0
2003-03-31	CECO	CAREER EDUCATION CORP	48.92	46269000.0	2263479480.0
2003-06-30	CECO	CAREER EDUCATION CORP	68.3	49577000.0	3386109100.0
2003-09-30	CECO	CAREER EDUCATION CORP	45.31	99960000.0	4529187600.0
2003-12-31	CECO	CAREER EDUCATION CORP	40.25	100195000.0	4032848750.0
2004-03-31	CECO	CAREER EDUCATION CORP	56.55	100434000.0	5679542700.0
2004-06-30	CECO	CAREER EDUCATION CORP	45.56	102319000.0	4661653640.0
2004-09-30	CECO	CAREER EDUCATION CORP	28.43	102425000.0	2911942750.0
2004-12-31	CECO	CAREER EDUCATION CORP	40.0	102537000.0	4101480000.0
2005-03-31	CECO	CAREER EDUCATION CORP	34.26	102665000.0	3517302900.0
2005-06-30	CECO	CAREER EDUCATION CORP	36.61	102943000.0	3768743230.0
2005-09-30	CECO	CAREER EDUCATION CORP	35.56	97977000.0	3484062120.0
2005-12-30	CECO	CAREER EDUCATION CORP	33.72	98113000.0	3308370360.0
2006-03-31	CECO	CAREER EDUCATION CORP	37.73	97572000.0	3681391559.9999995
2006-06-30	CECO	CAREER EDUCATION CORP	29.89	94694000.0	2830403660.0
2006-09-29	CECO	CAREER EDUCATION CORP	22.49	94697000.0	2129735529.9999998
2006-12-29	CECO	CAREER EDUCATION CORP	24.78	96193000.0	2383662540.0
2007-03-30	CECO	CAREER EDUCATION CORP	30.5	94974000.0	2896707000.0
2007-06-29	CECO	CAREER EDUCATION CORP	33.77	92827000.0	3134767790.0000005
2007-09-28	CECO	CAREER EDUCATION CORP	27.99	92084000.0	2577431160.0
2007-12-31	CECO	CAREER EDUCATION CORP	25.14	90412000.0	2272957680.0
2008-03-31	CECO	CAREER EDUCATION CORP	12.72	89481000.0	1138198320.0
2008-06-30	CECO	CAREER EDUCATION CORP	14.61	89585000.0	1308836850.0
2008-09-30	CECO	CAREER EDUCATION CORP	16.35	89700000.0	1466595000.0000002
2008-12-31	CECO	CAREER EDUCATION CORP	17.94	89748000.0	1610079120.0
2009-03-31	CECO	CAREER EDUCATION CORP	23.96	90061000.0	2157861560.0
2009-06-30	CECO	CAREER EDUCATION CORP	24.89	85148000.0	2119333720.0
2009-09-30	CECO	CAREER EDUCATION CORP	24.31	86508000.0	2103009480.0
2009-12-31	CECO	CAREER EDUCATION CORP	23.31	85785000.0	1999648350.0
2010-03-31	CECO	CAREER EDUCATION CORP	31.64	83386000.0	2638333040.0
2010-06-30	CECO	CAREER EDUCATION CORP	23.02	81278000.0	1871019560.0
2010-09-30	CECO	CAREER EDUCATION CORP	21.47	81265000.0	1744759550.0
2010-12-31	CECO	CAREER EDUCATION CORP	20.73	81209000.0	1683462570.0
2011-03-31	CECO	CAREER EDUCATION CORP	22.72	77659000.0	1764412480.0
2011-06-30	CECO	CAREER EDUCATION CORP	21.15	76266000.0	1613025900.0
2011-09-30	CECO	CAREER EDUCATION CORP	13.05	75917000.0	990716850.0
2011-12-30	CECO	CAREER EDUCATION CORP	7.97	73622000.0	586767340.0
2012-03-30	CECO	CAREER EDUCATION CORP	8.06	67223000.0	541817380.0
2012-06-29	CECO	CAREER EDUCATION CORP	6.69	67175000.0	449400750.0
2012-09-28	CECO	CAREER EDUCATION CORP	3.76	67017000.0	251983920.0
2012-12-31	CECO	CAREER EDUCATION CORP	3.5129	67070000.0	235610203.0
2013-03-28	CECO	CAREER EDUCATION CORP	2.37	67049000.0	158906130.0
2013-06-28	CECO	CAREER EDUCATION CORP	2.9	67090000.0	194561000.0
2013-09-30	CECO	CAREER EDUCATION CORP	2.75	67158000.0	184684500.0
2013-12-31	CECO	CAREER EDUCATION CORP	5.7	67171000.0	382874700.0
2014-03-31	CECO	CAREER EDUCATION CORP	7.46	67196000.0	501282160.0
2014-06-30	CECO	CAREER EDUCATION CORP	4.68	67249000.0	314725320.0
2014-09-30	CECO	CAREER EDUCATION CORP	5.08	67279000.0	341777320.0
2014-12-31	CECO	CAREER EDUCATION CORP	6.96	67521000.0	469946160.0
2015-03-31	CECO	CAREER EDUCATION CORP	5.03	67659000.0	340324770.0
2015-06-30	CECO	CAREER EDUCATION CORP	3.3	67948000.0	224228400.0
2015-09-30	CECO	CAREER EDUCATION CORP	3.76	67981000.0	255608560.0
2015-12-31	CECO	CAREER EDUCATION CORP	3.63	68099000.0	247199370.0
2016-03-31	CECO	CAREER EDUCATION CORP	4.54	68337000.0	310249980.0
2016-06-30	CECO	CAREER EDUCATION CORP	5.95	68418000.0	407087100.0
2016-09-30	CECO	CAREER EDUCATION CORP	6.79	68492000.0	465060680.0
2016-12-30	CECO	CAREER EDUCATION CORP	10.09	68519000.0	691356710.0
2017-03-31	CECO	CAREER EDUCATION CORP	8.7	68770000.0	598299000.0
2017-06-30	CECO	CAREER EDUCATION CORP	9.6	69077000.0	663139200.0
2017-09-29	CECO	CAREER EDUCATION CORP	10.39	69094000.0	717886660.0
2017-12-29	CECO	CAREER EDUCATION CORP	12.08	69118000.0	834945440.0
2018-03-29	CECO	CAREER EDUCATION CORP	13.14	69611000.0	914688540.0
2018-06-29	CECO	CAREER EDUCATION CORP	16.17	69723000.0	1127420910.0
2018-09-28	CECO	CAREER EDUCATION CORP	14.93	69761000.0	1041531730.0
2018-12-31	CECO	CAREER EDUCATION CORP	11.42	69773000.0	796807660.0
2019-03-29	CECO	CAREER EDUCATION CORP	16.52	70103000.0	1158101560.0
2019-06-28	CECO	CAREER EDUCATION CORP	19.07	70111000.0	1337016770.0
2019-09-30	CECO	CAREER EDUCATION CORP	15.89	70312000.0	1117257680.0
2019-12-31	CECO	CAREER EDUCATION CORP	18.39	70151000.0	1290076890.0
2000-03-31	CEDC	CENTRAL EUROPEAN DISTRIBUTN CORP	5.375	4134000.0	22220250.0
2000-06-30	CEDC	CENTRAL EUROPEAN DISTRIBUTN CORP	4.375	4402000.0	19258750.0
2000-09-29	CEDC	CENTRAL EUROPEAN DISTRIBUTN CORP	-3.875	4402000.0	-17057750.0
2000-12-29	CEDC	CENTRAL EUROPEAN DISTRIBUTN CORP	2.0	4338000.0	8676000.0
2001-03-30	CEDC	CENTRAL EUROPEAN DISTRIBUTN CORP	2.875	4329000.0	12445875.0
2001-06-29	CEDC	CENTRAL EUROPEAN DISTRIBUTN CORP	4.49	4361000.0	19580890.0
2001-09-28	CEDC	CENTRAL EUROPEAN DISTRIBUTN CORP	6.3	4361000.0	27474300.0
2001-12-31	CEDC	CENTRAL EUROPEAN DISTRIBUTN CORP	12.38	4431000.0	54855780.0
2002-03-28	CEDC	CENTRAL EUROPEAN DISTRIBUTN CORP	12.0	5291000.0	63492000.0
2002-06-28	CEDC	CENTRAL EUROPEAN DISTRIBUTN CORP	16.42	5709000.0	93741780.00000001
2002-09-30	CEDC	CENTRAL EUROPEAN DISTRIBUTN CORP	10.12	5714000.0	57825679.99999999
2002-12-31	CEDC	CENTRAL EUROPEAN DISTRIBUTN CORP	18.51	5932000.0	109801320.00000001
2003-03-31	CEDC	CENTRAL EUROPEAN DISTRIBUTN CORP	22.62	6708000.0	151734960.0
2003-06-30	CEDC	CENTRAL EUROPEAN DISTRIBUTN CORP	20.2	10499000.0	212079800.0
2003-09-30	CEDC	CENTRAL EUROPEAN DISTRIBUTN CORP	27.35	10654000.0	291386900.0
2003-12-31	CEDC	CENTRAL EUROPEAN DISTRIBUTN CORP	31.6	10798000.0	341216800.0
2004-03-31	CEDC	CENTRAL EUROPEAN DISTRIBUTN CORP	32.38	10801000.0	349736380.0
2004-06-30	CEDC	CENTRAL EUROPEAN DISTRIBUTN CORP	25.91	16348000.0	423576680.0
2004-09-30	CEDC	CENTRAL EUROPEAN DISTRIBUTN CORP	22.34	16412000.0	366644080.0
2004-12-31	CEDC	CENTRAL EUROPEAN DISTRIBUTN CORP	29.54	16513000.0	487794020.0
2005-03-31	CEDC	CENTRAL EUROPEAN DISTRIBUTN CORP	33.29	16655000.0	554444950.0
2005-06-30	CEDC	CENTRAL EUROPEAN DISTRIBUTN CORP	37.33	16923000.0	631735590.0
2005-09-30	CEDC	CENTRAL EUROPEAN DISTRIBUTN CORP	42.59	20361000.0	867174990.0000001
2005-12-30	CEDC	CENTRAL EUROPEAN DISTRIBUTN CORP	40.14	23721000.0	952160940.0
2006-03-31	CEDC	CENTRAL EUROPEAN DISTRIBUTN CORP	38.45	23747000.0	913072150.0000001
2006-06-30	CEDC	CENTRAL EUROPEAN DISTRIBUTN CORP	25.16	35685000.0	897834600.0
2006-09-29	CEDC	CENTRAL EUROPEAN DISTRIBUTN CORP	23.41	35692000.0	835549720.0
2006-12-29	CEDC	CENTRAL EUROPEAN DISTRIBUTN CORP	29.7	38446000.0	1141846200.0
2007-03-30	CEDC	CENTRAL EUROPEAN DISTRIBUTN CORP	29.11	40063000.0	1166233930.0
2007-06-29	CEDC	CENTRAL EUROPEAN DISTRIBUTN CORP	34.62	40079000.0	1387534980.0
2007-09-28	CEDC	CENTRAL EUROPEAN DISTRIBUTN CORP	47.91	40158000.0	1923969779.9999998
2007-12-31	CEDC	CENTRAL EUROPEAN DISTRIBUTN CORP	58.08	40320000.0	2341785600.0
2008-03-31	CEDC	CENTRAL EUROPEAN DISTRIBUTN CORP	58.19	42321000.0	2462658990.0
2008-06-30	CEDC	CENTRAL EUROPEAN DISTRIBUTN CORP	74.15	46176000.0	3423950400.0000005
2008-09-30	CEDC	CENTRAL EUROPEAN DISTRIBUTN CORP	45.41	46213000.0	2098532329.9999998
2008-12-31	CEDC	CENTRAL EUROPEAN DISTRIBUTN CORP	19.7	49445000.0	974066500.0
2009-03-31	CEDC	CENTRAL EUROPEAN DISTRIBUTN CORP	10.76	49199000.0	529381240.0
2009-06-30	CEDC	CENTRAL EUROPEAN DISTRIBUTN CORP	26.57	49222000.0	1307828540.0
2009-09-30	CEDC	CENTRAL EUROPEAN DISTRIBUTN CORP	32.76	57965000.0	1898933400.0
2009-12-31	CEDC	CENTRAL EUROPEAN DISTRIBUTN CORP	28.41	69166000.0	1965006060.0
2010-03-31	CEDC	CENTRAL EUROPEAN DISTRIBUTN CORP	35.01	69268000.0	2425072680.0
2010-06-30	CEDC	CENTRAL EUROPEAN DISTRIBUTN CORP	21.38	70421000.0	1505600980.0
2010-09-30	CEDC	CENTRAL EUROPEAN DISTRIBUTN CORP	22.32	70439000.0	1572198480.0
2010-12-31	CEDC	CENTRAL EUROPEAN DISTRIBUTN CORP	22.9	70507000.0	1614610300.0
2011-03-31	CEDC	CENTRAL EUROPEAN DISTRIBUTN CORP	11.35	72470000.0	822534500.0
2011-06-30	CEDC	CENTRAL EUROPEAN DISTRIBUTN CORP	11.2	72487000.0	811854400.0
2011-09-30	CEDC	CENTRAL EUROPEAN DISTRIBUTN CORP	7.01	72494000.0	508182940.0
2011-12-30	CEDC	CENTRAL EUROPEAN DISTRIBUTN CORP	4.375	72494000.0	317161250.0
2012-03-30	CEDC	CENTRAL EUROPEAN DISTRIBUTN CORP	5.11	73125000.0	373668750.0
2012-06-29	CEDC	CENTRAL EUROPEAN DISTRIBUTN CORP	2.86	73129000.0	209148940.0
2012-09-28	CEDC	CENTRAL EUROPEAN DISTRIBUTN CORP	2.85	73046000.0	208181100.0
2012-12-31	CEDC	CENTRAL EUROPEAN DISTRIBUTN CORP	2.17	78762000.0	170913540.0
2013-03-28	CEDC	CENTRAL EUROPEAN DISTRIBUTN CORP	0.335	78762000.0	26385270.0
2017-06-30	CELH	CELSIUS HOLDINGS INC	4.25	45340000.0	192695000.0
2017-09-29	CELH	CELSIUS HOLDINGS INC	5.91	45679000.0	269962890.0
2017-12-29	CELH	CELSIUS HOLDINGS INC	5.25	45702000.0	239935500.0
2018-03-29	CELH	CELSIUS HOLDINGS INC	4.35	50957000.0	221662949.99999997
2018-06-29	CELH	CELSIUS HOLDINGS INC	4.6	51063000.0	234889799.99999997
2018-09-28	CELH	CELSIUS HOLDINGS INC	4.03	51125000.0	206033750.0
2018-12-31	CELH	CELSIUS HOLDINGS INC	3.47	57003000.0	197800410.0
2019-03-29	CELH	CELSIUS HOLDINGS INC	4.26	57198000.0	243663480.0
2019-06-28	CELH	CELSIUS HOLDINGS INC	4.44	57371000.0	254727240.00000003
2019-09-30	CELH	CELSIUS HOLDINGS INC	3.475	68875000.0	239340625.0
2019-12-31	CELH	CELSIUS HOLDINGS INC	4.83	68941000.0	332985030.0
2020-03-31	CELH	CELSIUS HOLDINGS INC	4.21	69279000.0	291664590.0
2020-06-30	CELH	CELSIUS HOLDINGS INC	11.77	69563000.0	818756510.0
2020-09-30	CELH	CELSIUS HOLDINGS INC	22.71	71652000.0	1627216920.0
2020-12-31	CELH	CELSIUS HOLDINGS INC	50.31	71652000.0	3604812120.0
2000-03-31	CENT	CENTRAL GARDEN & PET CO	9.875	16914000.0	167025750.0
2000-06-30	CENT	CENTRAL GARDEN & PET CO	8.96875	16982000.0	152307312.5
2000-09-29	CENT	CENTRAL GARDEN & PET CO	6.9375	16675000.0	115682812.5
2000-12-29	CENT	CENTRAL GARDEN & PET CO	6.875	16678000.0	114661250.0
2001-03-30	CENT	CENTRAL GARDEN & PET CO	8.5	16760000.0	142460000.0
2001-06-29	CENT	CENTRAL GARDEN & PET CO	8.28	16776000.0	138905280.0
2001-09-28	CENT	CENTRAL GARDEN & PET CO	8.3	16790000.0	139357000.0
2001-12-31	CENT	CENTRAL GARDEN & PET CO	8.46	16791000.0	142051860.0
2002-03-28	CENT	CENTRAL GARDEN & PET CO	10.52	16819000.0	176935880.0
2002-06-28	CENT	CENTRAL GARDEN & PET CO	17.53	17121000.0	300131130.0
2002-09-30	CENT	CENTRAL GARDEN & PET CO	17.11	17266000.0	295421260.0
2002-12-31	CENT	CENTRAL GARDEN & PET CO	18.51	17467000.0	323314170.0
2003-03-31	CENT	CENTRAL GARDEN & PET CO	21.64	17674000.0	382465360.0
2003-06-30	CENT	CENTRAL GARDEN & PET CO	24.04	17751000.0	426734040.0
2003-09-30	CENT	CENTRAL GARDEN & PET CO	26.05	18269000.0	475907450.0
2003-12-31	CENT	CENTRAL GARDEN & PET CO	28.03	18323000.0	513593690.0
2004-03-31	CENT	CENTRAL GARDEN & PET CO	36.0	18387000.0	661932000.0
2004-06-30	CENT	CENTRAL GARDEN & PET CO	35.77	18482000.0	661101140.0
